 job_id |                                                  tool_id                                                  |  state  | total_filesize | num_files | runtime_seconds |   slots    |     memory_bytes     |        create_time         
  11791 | squidpy_spatial                                                                                           | error   |       45748738 |         1 |      21.0000000 |  2.0000000 |    492531712.0000000 | 2022-07-13 11:16:42.442493
  11793 | squidpy_spatial                                                                                           | error   |      567904184 |         1 |      26.0000000 |  2.0000000 |    487559168.0000000 | 2022-07-13 11:16:42.442501
  11775 | ip_convertimage                                                                                           | ok      |       41189365 |         1 |    2304.0000000 | 12.0000000 |   3218042880.0000000 | 2022-07-13 11:10:21.173296
  11774 | ip_convertimage                                                                                           | ok      |            615 |         1 |    2317.0000000 | 12.0000000 |   3218624512.0000000 | 2022-07-13 11:10:21.173288
  11778 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |      684902587 |         2 |      55.0000000 |  1.0000000 |   1817632768.0000000 | 2022-07-13 11:12:16.004263
  11784 | vitessce_spatial                                                                                          | ok      |      466355966 |         3 |     142.0000000 |  8.0000000 |    732229632.0000000 | 2022-07-13 11:14:41.818261
  11785 | vitessce_spatial                                                                                          | ok      |      627347859 |         3 |     147.0000000 |  8.0000000 |    739061760.0000000 | 2022-07-13 11:14:41.818266
  11810 | basic_illumination                                                                                        | ok      |     1540699464 |         1 |      56.0000000 |  8.0000000 |   2909786112.0000000 | 2022-07-19 22:52:28.970378
  11969 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         365084 |         2 |      59.0000000 |  1.0000000 |    482627584.0000000 | 2022-08-01 14:01:58.080214
  12113 | unmicst                                                                                                   | ok      |         332614 |         1 |      26.0000000 |  8.0000000 |    517103616.0000000 | 2022-08-01 19:41:57.04754
  12119 | scimap_spatial                                                                                            | error   |          35427 |         1 |    1037.0000000 |  2.0000000 |   2147192832.0000000 | 2022-08-01 23:30:19.523589
  11797 | basic_illumination                                                                                        | ok      |            311 |         1 |      69.0000000 |  8.0000000 |   2883035136.0000000 | 2022-07-18 20:06:14.047161
  11804 | ip_convertimage                                                                                           | ok      |     6261062128 |         1 |    1411.0000000 | 12.0000000 |    891084800.0000000 | 2022-07-18 21:14:07.03011
  11806 | basic_illumination                                                                                        | ok      |       71339189 |         1 |      40.0000000 |  8.0000000 |   1661849600.0000000 | 2022-07-18 23:57:10.40564
  11809 | ip_convertimage                                                                                           | ok      |     6261062128 |         1 |     250.0000000 | 12.0000000 |    686653440.0000000 | 2022-07-19 17:54:50.851708
  12005 | mesmer                                                                                                    | ok      |        1330640 |         1 |      44.0000000 | 24.0000000 |   1354584064.0000000 | 2022-08-01 14:09:01.626937
  11783 | vitessce_spatial                                                                                          | ok      |       78311292 |         3 |     139.0000000 |  8.0000000 |    677629952.0000000 | 2022-07-13 11:14:41.818257
  11782 | vitessce_spatial                                                                                          | ok      |      110013763 |         3 |     150.0000000 |  8.0000000 |    724025344.0000000 | 2022-07-13 11:14:41.818248
  11798 | basic_illumination                                                                                        | ok      |     6261062128 |         1 |      69.0000000 |  8.0000000 |   2893012992.0000000 | 2022-07-18 20:06:14.04717
  11805 | basic_illumination                                                                                        | ok      |     4714857952 |         1 |      35.0000000 |  8.0000000 |   1505173504.0000000 | 2022-07-18 23:57:10.405631
  11811 | basic_illumination                                                                                        | ok      |       83232817 |         1 |      58.0000000 |  8.0000000 |   2907279360.0000000 | 2022-07-19 22:52:28.970387
  11794 | ludwig_visualize                                                                                          | error   |          90070 |         3 |      29.0000000 |  1.0000000 |    535597056.0000000 | 2022-07-13 21:12:21.348222
  11834 | ip_convertimage                                                                                           | ok      |      840831607 |         1 |      72.0000000 | 12.0000000 |    638091264.0000000 | 2022-07-22 23:51:57.702609
  11850 | basic_illumination                                                                                        | ok      |     1462653287 |         1 |     207.0000000 |  8.0000000 |   8438976512.0000000 | 2022-07-25 09:27:40.332445
  11855 | basic_illumination                                                                                        | ok      |         365084 |         1 |      56.0000000 |  8.0000000 |   2662359040.0000000 | 2022-07-28 18:30:45.068492
  11795 | vitessce_spatial                                                                                          | deleted |           5784 |         3 |                 |            |                      | 2022-07-17 19:02:11.745099
  11802 | ashlar                                                                                                    | error   |     6261063778 |         4 |      49.0000000 | 12.0000000 |    845230080.0000000 | 2022-07-18 20:19:12.751837
  11817 | ip_convertimage                                                                                           | ok      |                |         0 |      37.0000000 | 12.0000000 |    532152320.0000000 | 2022-07-22 17:00:11.222106
  11863 | __DATA_FETCH__                                                                                            | ok      |                |           |       7.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-28 21:47:55.040576
  11865 | mesmer                                                                                                    | ok      |         332614 |         1 |      42.0000000 | 24.0000000 |   2076168192.0000000 | 2022-07-29 17:49:32.339571
  11869 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 11:00:27.645154
  11796 | vitessce_spatial                                                                                          | deleted |           5784 |         3 |                 |            |                      | 2022-07-17 19:04:39.268241
  11807 | ashlar                                                                                                    | error   |    17279855225 |         7 |      28.0000000 | 12.0000000 |    494854144.0000000 | 2022-07-19 02:52:28.104457
  11812 | ashlar                                                                                                    | error   |     1956864888 |         7 |      48.0000000 | 12.0000000 |    840224768.0000000 | 2022-07-19 23:02:52.85022
  11860 | basic_illumination                                                                                        | ok      |         332614 |         1 |      37.0000000 |  8.0000000 |   2451013632.0000000 | 2022-07-28 18:51:24.27244
  11866 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 09:24:27.742294
  11868 | __DATA_FETCH__                                                                                            | ok      |                |           |       7.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 09:32:48.461276
  11799 | ashlar                                                                                                    | error   |     6261062439 |         3 |      51.0000000 | 12.0000000 |    844345344.0000000 | 2022-07-18 20:09:31.234199
  11816 | ip_convertimage                                                                                           | ok      |                |         0 |      72.0000000 | 12.0000000 |    554872832.0000000 | 2022-07-22 16:57:08.943606
  11819 | ashlar                                                                                                    | ok      |     6261062439 |         3 |      58.0000000 | 12.0000000 |   1284366336.0000000 | 2022-07-22 22:26:37.726067
  11828 | basic_illumination                                                                                        | ok      |     4715128992 |         1 |      43.0000000 |  8.0000000 |   1647710208.0000000 | 2022-07-22 23:20:48.825022
  11820 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      30.0000000 | 12.0000000 |    512294912.0000000 | 2022-07-22 22:51:12.581566
  11823 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      29.0000000 | 12.0000000 |    579887104.0000000 | 2022-07-22 22:57:59.609079
  11825 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      31.0000000 | 12.0000000 |    579084288.0000000 | 2022-07-22 23:02:30.613568
  11821 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      26.0000000 | 12.0000000 |    506523648.0000000 | 2022-07-22 22:52:26.908267
  11827 | ip_convertimage                                                                                           | ok      |     6261062128 |         1 |      68.0000000 | 12.0000000 |    585277440.0000000 | 2022-07-22 23:18:15.800043
  11822 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      29.0000000 | 12.0000000 |    580227072.0000000 | 2022-07-22 22:55:24.927418
  11830 | ashlar                                                                                                    | ok      |     6240728964 |         6 |      39.0000000 | 12.0000000 |    703217664.0000000 | 2022-07-22 23:24:41.923895
  11837 | ip_convertimage                                                                                           | error   |     1462653287 |         1 |      34.0000000 | 12.0000000 |    532893696.0000000 | 2022-07-23 00:12:14.01648
  12007 | mesmer                                                                                                    | ok      |     1462653287 |         1 |      41.0000000 | 24.0000000 |   1401675776.0000000 | 2022-08-01 14:09:01.626946
  11824 | ip_convertimage                                                                                           | error   |       40653481 |         1 |      31.0000000 | 12.0000000 |    579829760.0000000 | 2022-07-22 22:59:32.225766
  11831 | ip_convertimage                                                                                           | error   |      840831607 |         1 |      35.0000000 | 12.0000000 |    524943360.0000000 | 2022-07-22 23:32:22.2186
  11836 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      51.0000000 | 12.0000000 |    577052672.0000000 | 2022-07-23 00:08:53.588317
  11832 | ip_convertimage                                                                                           | error   |      840831607 |         1 |      35.0000000 | 12.0000000 |    505393152.0000000 | 2022-07-22 23:35:33.535673
  11839 | ip_convertimage                                                                                           | error   |     1462653287 |         1 |      46.0000000 | 12.0000000 |    539148288.0000000 | 2022-07-23 00:13:37.01296
  11833 | ip_convertimage                                                                                           | error   |      840831607 |         1 |      35.0000000 | 12.0000000 |    508706816.0000000 | 2022-07-22 23:43:39.916174
  11835 | ip_convertimage                                                                                           | error   |     1462653287 |         1 |      28.0000000 | 12.0000000 |    510070784.0000000 | 2022-07-22 23:57:38.794907
  11840 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      34.0000000 | 12.0000000 |    530149376.0000000 | 2022-07-23 00:16:52.34513
  11843 | __DATA_FETCH__                                                                                            | ok      |                |           |     106.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-25 08:13:17.046773
  11923 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      30.0000000 | 12.0000000 |    487424000.0000000 | 2022-08-01 13:54:14.625256
  11838 | ip_convertimage                                                                                           | error   |     1462653287 |         1 |      32.0000000 | 12.0000000 |    521781248.0000000 | 2022-07-23 00:12:54.864707
  11841 | ip_convertimage                                                                                           | error   |     1462653287 |         1 |      28.0000000 | 12.0000000 |    492498944.0000000 | 2022-07-23 00:20:20.371255
  11849 | basic_illumination                                                                                        | ok      |      878996847 |         1 |     138.0000000 |  8.0000000 |   6679388160.0000000 | 2022-07-25 09:27:40.332436
  11851 | basic_illumination                                                                                        | ok      |     1462653287 |         1 |     203.0000000 |  8.0000000 |   8412033024.0000000 | 2022-07-25 09:27:40.33245
  11852 | ashlar                                                                                                    | error   |     6731435415 |        10 |    1761.0000000 | 12.0000000 |  31972515840.0000000 | 2022-07-25 20:57:39.486468
  11853 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-28 18:30:09.516907
  11854 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-28 18:30:09.814199
  11856 | basic_illumination                                                                                        | ok      |         365084 |         1 |      45.0000000 |  8.0000000 |   2221744128.0000000 | 2022-07-28 18:30:45.068501
  11857 | ashlar                                                                                                    | ok      |        2044940 |         6 |      30.0000000 | 12.0000000 |    499634176.0000000 | 2022-07-28 18:35:01.154734
  11858 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-28 18:51:06.912744
  11859 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-07-28 18:51:07.056428
  11861 | basic_illumination                                                                                        | ok      |              0 |         1 |      37.0000000 |  8.0000000 |   2653982720.0000000 | 2022-07-28 18:51:24.272449
  11862 | ashlar                                                                                                    | ok      |     5306925282 |         6 |      26.0000000 | 12.0000000 |    497864704.0000000 | 2022-07-28 18:53:49.850979
  11867 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 09:28:35.80643
  11911 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      29.0000000 | 12.0000000 |    486596608.0000000 | 2022-08-01 13:54:14.625205
  11864 | basic_illumination                                                                                        | ok      |         332614 |         1 |      39.0000000 |  8.0000000 |   1769885696.0000000 | 2022-07-29 17:26:15.499856
  11870 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 11:03:44.400863
  11875 | ip_convertimage                                                                                           | ok      |                |         0 |      41.0000000 | 12.0000000 |    489193472.0000000 | 2022-08-01 13:05:45.853462
  11877 | mesmer                                                                                                    | ok      |    27226260387 |         1 |      47.0000000 | 24.0000000 |   2306732032.0000000 | 2022-08-01 13:26:18.002203
  11994 | mesmer                                                                                                    | ok      |         330893 |         1 |      43.0000000 | 24.0000000 |   1327501312.0000000 | 2022-08-01 14:09:01.626889
  11871 | ashlar                                                                                                    | error   |     5268782128 |        10 |    2023.0000000 | 12.0000000 |  31972954112.0000000 | 2022-08-01 11:05:42.562664
  11872 | __DATA_FETCH__                                                                                            | ok      |                |           |       6.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 11:49:25.381503
  11893 | ip_convertimage                                                                                           | ok      |        1330640 |         1 |      31.0000000 | 12.0000000 |    486596608.0000000 | 2022-08-01 13:54:14.625128
  12045 | mesmer                                                                                                    | ok      |     1462653287 |         1 |      44.0000000 | 24.0000000 |   1350979584.0000000 | 2022-08-01 14:09:01.627113
  12043 | mesmer                                                                                                    | ok      |     1462653287 |         1 |      43.0000000 | 24.0000000 |   1377173504.0000000 | 2022-08-01 14:09:01.627104
  12103 | __DATA_FETCH__                                                                                            | ok      |                |           |     224.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 15:26:03.389326
  11873 | ashlar                                                                                                    | ok      |     5268782128 |        10 |    1682.0000000 | 12.0000000 |  31972958208.0000000 | 2022-08-01 11:51:04.485023
  11874 | unet_coreograph                                                                                           | ok      |         332614 |         1 |     254.0000000 |  8.0000000 |  11314085888.0000000 | 2022-08-01 12:42:07.230707
  11876 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     1462653287 |         2 |      21.0000000 |  1.0000000 |    485859328.0000000 | 2022-08-01 13:12:09.398043
  11879 | ip_convertimage                                                                                           | ok      |     1326648167 |         1 |      28.0000000 | 12.0000000 |    487329792.0000000 | 2022-08-01 13:54:14.625061
  11900 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      27.0000000 | 12.0000000 |    486637568.0000000 | 2022-08-01 13:54:14.625158
  11902 | ip_convertimage                                                                                           | ok      |      878996847 |         1 |      27.0000000 | 12.0000000 |    485502976.0000000 | 2022-08-01 13:54:14.625167
  11878 | vitessce_spatial                                                                                          | ok      |    40598067294 |         2 |      57.0000000 |  8.0000000 |    548081664.0000000 | 2022-08-01 13:33:07.851599
  11895 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      29.0000000 | 12.0000000 |    486768640.0000000 | 2022-08-01 13:54:14.625137
  11912 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      27.0000000 | 12.0000000 |    486596608.0000000 | 2022-08-01 13:54:14.625209
  11888 | ip_convertimage                                                                                           | ok      |      878996847 |         1 |      28.0000000 | 12.0000000 |    487333888.0000000 | 2022-08-01 13:54:14.625107
  11886 | ip_convertimage                                                                                           | ok      |        1330640 |         1 |      30.0000000 | 12.0000000 |    486735872.0000000 | 2022-08-01 13:54:14.625099
  11997 | mesmer                                                                                                    | ok      |         330893 |         1 |      44.0000000 | 24.0000000 |   1335353344.0000000 | 2022-08-01 14:09:01.626902
  11996 | mesmer                                                                                                    | ok      |         330893 |         1 |      44.0000000 | 24.0000000 |   1343184896.0000000 | 2022-08-01 14:09:01.626897
  11884 | ip_convertimage                                                                                           | ok      |         330893 |         1 |      30.0000000 | 12.0000000 |    487346176.0000000 | 2022-08-01 13:54:14.62509
  11896 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      28.0000000 | 12.0000000 |    485822464.0000000 | 2022-08-01 13:54:14.625141
  11903 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      28.0000000 | 12.0000000 |    485453824.0000000 | 2022-08-01 13:54:14.625171
  11910 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      29.0000000 | 12.0000000 |    489304064.0000000 | 2022-08-01 13:54:14.6252
  11909 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      29.0000000 | 12.0000000 |    488230912.0000000 | 2022-08-01 13:54:14.625196
  11916 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      27.0000000 | 12.0000000 |    485847040.0000000 | 2022-08-01 13:54:14.625226
  11890 | ip_convertimage                                                                                           | ok      |         219520 |         1 |      29.0000000 | 12.0000000 |    488558592.0000000 | 2022-08-01 13:54:14.625116
  11883 | ip_convertimage                                                                                           | ok      |         330893 |         1 |      36.0000000 | 12.0000000 |    487956480.0000000 | 2022-08-01 13:54:14.625086
  11932 | ip_convertimage                                                                                           | ok      |     1462653287 |         1 |      28.0000000 | 12.0000000 |    488976384.0000000 | 2022-08-01 13:54:14.625299
  11961 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         365084 |         2 |      51.0000000 |  1.0000000 |    482459648.0000000 | 2022-08-01 14:01:58.080181
  11992 | mesmer                                                                                                    | ok      |     1326648167 |         1 |      43.0000000 | 24.0000000 |   1302167552.0000000 | 2022-08-01 14:09:01.62688
  12052 | ip_convertimage                                                                                           | ok      |         332614 |         1 |     577.0000000 | 12.0000000 |    694468608.0000000 | 2022-08-01 14:50:19.918814
  12063 | ip_convertimage                                                                                           | ok      |     1524266327 |         1 |     556.0000000 | 12.0000000 |    694947840.0000000 | 2022-08-01 14:50:19.91886
  12070 | ip_convertimage                                                                                           | ok      |          20670 |         1 |     562.0000000 | 12.0000000 |    696868864.0000000 | 2022-08-01 14:50:19.918889
  12073 | ip_convertimage                                                                                           | ok      |     2887865287 |         1 |     566.0000000 | 12.0000000 |    695853056.0000000 | 2022-08-01 14:50:19.918901
  12081 | ip_convertimage                                                                                           | ok      |                |         0 |     556.0000000 | 12.0000000 |    695955456.0000000 | 2022-08-01 14:50:19.918934
  12076 | ip_convertimage                                                                                           | ok      |          31480 |         1 |     561.0000000 | 12.0000000 |    696483840.0000000 | 2022-08-01 14:50:19.918914
  12105 | quantification                                                                                            | ok      |        1224076 |         3 |      25.0000000 |  8.0000000 |    482086912.0000000 | 2022-08-01 16:28:46.51112
  12106 | unet_coreograph                                                                                           | error   |         332614 |         1 |      26.0000000 |  8.0000000 |    488210432.0000000 | 2022-08-01 17:05:27.879011
  12115 | s3segmenter                                                                                               | error   |     1785272799 |         2 |      28.0000000 |  8.0000000 |    621207552.0000000 | 2022-08-01 19:58:16.24569
  12117 | scimap_spatial                                                                                            | error   |              0 |         1 |     108.0000000 |  2.0000000 |    533041152.0000000 | 2022-08-01 21:53:58.39135
  12107 | unet_coreograph                                                                                           | error   |         332614 |         1 |      25.0000000 |  8.0000000 |    488730624.0000000 | 2022-08-01 17:21:56.154576
  12108 | __DATA_FETCH__                                                                                            | ok      |                |           |       7.0000000 |  1.0000000 |  15896084480.0000000 | 2022-08-01 17:31:05.32934
  12112 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         893183 |         2 |      18.0000000 |  1.0000000 |    482705408.0000000 | 2022-08-01 17:55:58.712156
  12114 | s3segmenter                                                                                               | error   |     1785272799 |         2 |      31.0000000 |  8.0000000 |    622030848.0000000 | 2022-08-01 19:50:12.814463
  12116 | s3segmenter                                                                                               | error   |     1785272799 |         2 |      24.0000000 |  8.0000000 |    483934208.0000000 | 2022-08-01 20:01:40.399443
  12121 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         189268 |         2 |     109.0000000 |  1.0000000 |    577040384.0000000 | 2022-08-02 07:28:16.935538
  12125 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         199023 |         2 |      59.0000000 |  1.0000000 |    634163200.0000000 | 2022-08-02 07:28:16.935555
  12144 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     6599395937 |         2 |     106.0000000 |  1.0000000 |    634257408.0000000 | 2022-08-02 07:28:16.935636
  12127 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         206278 |         2 |     106.0000000 |  1.0000000 |    634265600.0000000 | 2022-08-02 07:28:16.935564
  12126 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         116268 |         2 |     109.0000000 |  1.0000000 |    633999360.0000000 | 2022-08-02 07:28:16.935559
  12153 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2813900377 |         2 |     107.0000000 |  1.0000000 |    634146816.0000000 | 2022-08-02 07:28:16.935674
  12161 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2916634817 |         2 |     109.0000000 |  1.0000000 |    634126336.0000000 | 2022-08-02 07:28:16.935708
  12133 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     5894078617 |         2 |     108.0000000 |  1.0000000 |    634224640.0000000 | 2022-08-02 07:28:16.935589
  12163 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     8598442849 |         2 |     110.0000000 |  1.0000000 |    634138624.0000000 | 2022-08-02 07:28:16.935717
  12151 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3443474337 |         2 |      94.0000000 |  1.0000000 |    634122240.0000000 | 2022-08-02 07:28:16.935665
  12146 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3812454817 |         2 |     104.0000000 |  1.0000000 |    634208256.0000000 | 2022-08-02 07:28:16.935644
  12147 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3569878417 |         2 |     108.0000000 |  1.0000000 |    634118144.0000000 | 2022-08-02 07:28:16.935648
  12167 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     9542168449 |         2 |     110.0000000 |  1.0000000 |    634220544.0000000 | 2022-08-02 07:28:16.935734
  12138 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     6368498017 |         2 |     113.0000000 |  1.0000000 |    634195968.0000000 | 2022-08-02 07:28:16.93561
  12149 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2956323517 |         2 |      98.0000000 |  1.0000000 |    634249216.0000000 | 2022-08-02 07:28:16.935657
  12166 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2495658088 |         2 |     109.0000000 |  1.0000000 |    634159104.0000000 | 2022-08-02 07:28:16.93573
  12165 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     9542168449 |         2 |      99.0000000 |  1.0000000 |    576897024.0000000 | 2022-08-02 07:28:16.935725
  12157 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3618756817 |         2 |     109.0000000 |  1.0000000 |    634155008.0000000 | 2022-08-02 07:28:16.935691
  12175 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         560569 |         2 |     109.0000000 |  1.0000000 |    634118144.0000000 | 2022-08-02 07:28:16.935769
  12148 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3569878417 |         2 |     107.0000000 |  1.0000000 |    634290176.0000000 | 2022-08-02 07:28:16.935653
  12159 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     6067370437 |         2 |     102.0000000 |  1.0000000 |    634146816.0000000 | 2022-08-02 07:28:16.9357
  12160 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     6067370437 |         2 |     105.0000000 |  1.0000000 |    577024000.0000000 | 2022-08-02 07:28:16.935704
  12164 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     8598442849 |         2 |     109.0000000 |  1.0000000 |    634232832.0000000 | 2022-08-02 07:28:16.935721
  12156 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3463284337 |         2 |     109.0000000 |  1.0000000 |    634028032.0000000 | 2022-08-02 07:28:16.935687
  12172 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     8945048576 |         2 |     109.0000000 |  1.0000000 |    634089472.0000000 | 2022-08-02 07:28:16.935756
  12171 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     8598442849 |         2 |     107.0000000 |  1.0000000 |    634109952.0000000 | 2022-08-02 07:28:16.935751
  12312 | quantification                                                                                            | ok      |     1358245262 |         3 |      44.0000000 |  8.0000000 |    556888064.0000000 | 2022-08-02 08:24:54.614201
  12122 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |          91118 |         2 |      85.0000000 |  1.0000000 |    634081280.0000000 | 2022-08-02 07:28:16.935542
  12136 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2831965297 |         2 |     101.0000000 |  1.0000000 |    634167296.0000000 | 2022-08-02 07:28:16.935602
  12155 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3463284337 |         2 |     110.0000000 |  1.0000000 |    634146816.0000000 | 2022-08-02 07:28:16.935683
  12150 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2956323517 |         2 |     111.0000000 |  1.0000000 |    634163200.0000000 | 2022-08-02 07:28:16.935661
  12173 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |         560569 |         2 |     108.0000000 |  1.0000000 |    634253312.0000000 | 2022-08-02 07:28:16.93576
  12124 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |          85584 |         2 |      95.0000000 |  1.0000000 |    633970688.0000000 | 2022-08-02 07:28:16.935551
  12154 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     2813900377 |         2 |     107.0000000 |  1.0000000 |    634253312.0000000 | 2022-08-02 07:28:16.935678
  12170 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     1845509721 |         2 |     106.0000000 |  1.0000000 |    634150912.0000000 | 2022-08-02 07:28:16.935747
  12152 | toolshed.g2.bx.psu.edu/repos/watsocam/rename_tiff_channels/rename_tiff_channels/0.0.1.2                   | ok      |     3443474337 |         2 |     109.0000000 |  1.0000000 |    634236928.0000000 | 2022-08-02 07:28:16.93567
  12182 | quantification                                                                                            | error   |              0 |         3 |      39.0000000 |  8.0000000 |    516079616.0000000 | 2022-08-02 07:46:22.478835
  12191 | quantification                                                                                            | error   |    10695681113 |         3 |      37.0000000 |  8.0000000 |    515842048.0000000 | 2022-08-02 07:46:22.478873
